,user_id,segment_RFM,recency,frequency,monetary,perks_RFM,segment_behavior,perks_behavior,rate_discount_trip,season_top,month_top
4598,577598,potential_loyalists,4,2,2534.85,"Provide personalized incentives to make the leap to loyal customer status, such as double loyalty points or exclusive previews.",Intimate Odysseus,"Packages with activities like wine tastings, city tours, and spa treatments.",hot opportunitst,spring,2
4599,577617,loyal_customers,4,4,1200.09,"Exclusive loyalty rewards such as early access to new products, VIP events, or special discounts.",Business expeditive,Partnership discounts for companies that book frequently.,lukewarm opportunit,autumn,2
4600,577625,loyal_customers,4,4,721.54,"Exclusive loyalty rewards such as early access to new products, VIP events, or special discounts.",Business expeditive,Partnership discounts for companies that book frequently.,lukewarm opportunit,spring,1
4601,577626,potential_loyalists,4,3,990.22,"Provide personalized incentives to make the leap to loyal customer status, such as double loyalty points or exclusive previews.",Solo Casual Traveller,Short trip packages for popular destinations.,hot opportunitst,summer,2
4602,577638,loyal_customers,4,4,4622.719999999999,"Exclusive loyalty rewards such as early access to new products, VIP events, or special discounts.",Business expeditive,Partnership discounts for companies that book frequently.,lukewarm opportunit,summer,2
4603,577643,lost,4,0,0.0,Conduct surveys or feedback sessions to understand why they stopped purchasing and address any concerns.,inactive fluid,Personalized travel recommendations and discounts to encourage booking.,hot opportunitst,spring,0
4604,577667,lost,4,0,0.0,Conduct surveys or feedback sessions to understand why they stopped purchasing and address any concerns.,Solo Tempted Traveller,Exclusive weekend getaway offers for returning customers.,hot opportunitst,spring,1
4605,577682,one timer,4,0,456.76,Implement an onboarding email series to introduce them to your products/services.,Solo Tempted Traveller,Exclusive weekend getaway offers for returning customers.,lukewarm opportunit,spring,1
4606,577851,promising,4,1,780.02,"Offer incentives for increasing their frequency of purchases, such as referral bonuses or points-based rewards.",Solo Curious Adventurer,Discounts on long trips to adventurous destinations for repeat customers.,hot opportunitst,spring,1
4607,577901,lost,4,0,0.0,Conduct surveys or feedback sessions to understand why they stopped purchasing and address any concerns.,inactive fluid,Personalized travel recommendations and discounts to encourage booking.,hot opportunitst,spring,1
4608,577915,potential_loyalists,4,2,5616.52,"Provide personalized incentives to make the leap to loyal customer status, such as double loyalty points or exclusive previews.",Solo Adventurer,"Packages with activities like hiking, diving, and cultural tours.",hot opportunitst,summer,2
4609,577921,potential_loyalists,4,3,100.15,"Provide personalized incentives to make the leap to loyal customer status, such as double loyalty points or exclusive previews.",Solo Adventurer,"Packages with activities like hiking, diving, and cultural tours.",hot opportunitst,spring,1
4610,577930,potential_loyalists,4,3,1557.41,"Provide personalized incentives to make the leap to loyal customer status, such as double loyalty points or exclusive previews.",Business expeditive,Partnership discounts for companies that book frequently.,lukewarm opportunit,summer,1
4611,577944,lost,4,0,0.0,Conduct surveys or feedback sessions to understand why they stopped purchasing and address any concerns.,Hapax Traveller,Offer discounts or rewards for referring friends or family to book trips.,hot opportunitst,spring,1
4612,577984,loyal_customers,4,4,2989.62,"Exclusive loyalty rewards such as early access to new products, VIP events, or special discounts.",Business expansive,Reduced rates for long-term hotel stays.,hot opportunitst,spring,2
4613,578058,one timer,4,0,519.88,Implement an onboarding email series to introduce them to your products/services.,Solo Tempted Traveller,Exclusive weekend getaway offers for returning customers.,cold opportunist,spring,1
4614,578088,loyal_customers,4,5,1710.03,"Exclusive loyalty rewards such as early access to new products, VIP events, or special discounts.",Business expeditive,Partnership discounts for companies that book frequently.,cold opportunist,spring,2
4615,578120,potential_loyalists,4,2,1534.8,"Provide personalized incentives to make the leap to loyal customer status, such as double loyalty points or exclusive previews.",Solo Casual Traveller,Short trip packages for popular destinations.,lukewarm opportunit,summer,1
4616,578164,promising,4,1,900.27,"Offer incentives for increasing their frequency of purchases, such as referral bonuses or points-based rewards.",Solo Casual Traveller,Short trip packages for popular destinations.,lukewarm opportunit,spring,1
4617,578396,potential_loyalists,4,3,1030.99,"Provide personalized incentives to make the leap to loyal customer status, such as double loyalty points or exclusive previews.",Solo Adventurer,"Packages with activities like hiking, diving, and cultural tours.",hot opportunitst,spring,1
4618,578459,potential_loyalists,4,2,712.99,"Provide personalized incentives to make the leap to loyal customer status, such as double loyalty points or exclusive previews.",Solo Casual Traveller,Short trip packages for popular destinations.,cold opportunist,summer,1
4619,578488,loyal_customers,4,4,620.99,"Exclusive loyalty rewards such as early access to new products, VIP events, or special discounts.",Business expeditive,Partnership discounts for companies that book frequently.,hot opportunitst,spring,1
4620,578503,potential_loyalists,4,3,333.96000000000004,"Provide personalized incentives to make the leap to loyal customer status, such as double loyalty points or exclusive previews.",Business expansive,Reduced rates for long-term hotel stays.,lukewarm opportunit,spring,1
4621,578511,one timer,4,0,1621.25,Implement an onboarding email series to introduce them to your products/services.,Familly Mousy Adventure,Free baggage.,lukewarm opportunit,spring,1
4622,578549,potential_loyalists,4,2,3723.99,"Provide personalized incentives to make the leap to loyal customer status, such as double loyalty points or exclusive previews.",Solo Adventurer,"Packages with activities like hiking, diving, and cultural tours.",lukewarm opportunit,summer,1
4623,578607,loyal_customers,4,5,1083.42,"Exclusive loyalty rewards such as early access to new products, VIP events, or special discounts.",Lambda Traveller,Last-Minute Deals,hot opportunitst,spring,2
4624,578824,loyal_customers,4,4,3700.12,"Exclusive loyalty rewards such as early access to new products, VIP events, or special discounts.",Business expeditive,Partnership discounts for companies that book frequently.,cold opportunist,autumn,1
4625,578866,lost,4,0,0.0,Conduct surveys or feedback sessions to understand why they stopped purchasing and address any concerns.,inactive fluid,Personalized travel recommendations and discounts to encourage booking.,hot opportunitst,spring,0
4626,578872,promising,4,1,174.95,"Offer incentives for increasing their frequency of purchases, such as referral bonuses or points-based rewards.",Solo Casual Traveller,Short trip packages for popular destinations.,hot opportunitst,spring,1
4627,578886,promising,4,1,0.0,"Offer incentives for increasing their frequency of purchases, such as referral bonuses or points-based rewards.",Familly Excursion,"Reduced rates for accommodation, meals, and activities.",hot opportunitst,spring,1
4628,578892,potential_loyalists,4,3,2382.39,"Provide personalized incentives to make the leap to loyal customer status, such as double loyalty points or exclusive previews.",Business expeditive,Partnership discounts for companies that book frequently.,hot opportunitst,summer,1
4629,578929,potential_loyalists,4,3,1624.77,"Provide personalized incentives to make the leap to loyal customer status, such as double loyalty points or exclusive previews.",Friend Relaxer,Discounts for bookings on short stays.,lukewarm opportunit,spring,1
4630,578938,loyal_customers,4,5,2481.3,"Exclusive loyalty rewards such as early access to new products, VIP events, or special discounts.",Business expansive,Reduced rates for long-term hotel stays.,cold opportunist,spring,2
4631,578947,potential_loyalists,4,2,1045.46,"Provide personalized incentives to make the leap to loyal customer status, such as double loyalty points or exclusive previews.",Solo Adventurer,"Packages with activities like hiking, diving, and cultural tours.",hot opportunitst,summer,1
4632,578993,loyal_customers,4,5,1417.06,"Exclusive loyalty rewards such as early access to new products, VIP events, or special discounts.",Business expeditive,Partnership discounts for companies that book frequently.,lukewarm opportunit,spring,1
4633,579021,one timer,4,0,498.55,Implement an onboarding email series to introduce them to your products/services.,Solo Tempted Traveller,Exclusive weekend getaway offers for returning customers.,hot opportunitst,spring,1
4634,579040,lost,4,0,0.0,Conduct surveys or feedback sessions to understand why they stopped purchasing and address any concerns.,inactive fluid,Personalized travel recommendations and discounts to encourage booking.,hot opportunitst,spring,0
